threshold,TP,FP,TN,FN,fpr,fnr,n_pos,n_neg
0.5127,427,29,5221,48,0.00552,0.10105,475,5250
0.5128,427,29,5221,48,0.00552,0.10105,475,5250
0.5129,427,29,5221,48,0.00552,0.10105,475,5250
0.513,427,29,5221,48,0.00552,0.10105,475,5250
0.5131,427,29,5221,48,0.00552,0.10105,475,5250
0.5132,427,29,5221,48,0.00552,0.10105,475,5250
0.5133,427,29,5221,48,0.00552,0.10105,475,5250
0.5134,427,29,5221,48,0.00552,0.10105,475,5250
0.5135,427,29,5221,48,0.00552,0.10105,475,5250
0.5136,427,29,5221,48,0.00552,0.10105,475,5250
0.5137,427,29,5221,48,0.00552,0.10105,475,5250
0.5138,427,29,5221,48,0.00552,0.10105,475,5250
0.5139,427,29,5221,48,0.00552,0.10105,475,5250
0.514,427,29,5221,48,0.00552,0.10105,475,5250
0.5141,427,29,5221,48,0.00552,0.10105,475,5250
0.5142,427,29,5221,48,0.00552,0.10105,475,5250
0.5143,427,29,5221,48,0.00552,0.10105,475,5250
0.5144,427,29,5221,48,0.00552,0.10105,475,5250
0.5145,427,29,5221,48,0.00552,0.10105,475,5250
0.5146,427,29,5221,48,0.00552,0.10105,475,5250
0.5147,427,29,5221,48,0.00552,0.10105,475,5250
0.5148,427,29,5221,48,0.00552,0.10105,475,5250
0.5149,427,29,5221,48,0.00552,0.10105,475,5250
0.515,427,29,5221,48,0.00552,0.10105,475,5250
0.5151,427,29,5221,48,0.00552,0.10105,475,5250
0.5152,427,29,5221,48,0.00552,0.10105,475,5250
0.5153,427,29,5221,48,0.00552,0.10105,475,5250
0.5154,427,29,5221,48,0.00552,0.10105,475,5250
0.5155,427,29,5221,48,0.00552,0.10105,475,5250
0.5156,427,29,5221,48,0.00552,0.10105,475,5250
0.5157,427,29,5221,48,0.00552,0.10105,475,5250
0.5158,427,29,5221,48,0.00552,0.10105,475,5250
0.5159,427,29,5221,48,0.00552,0.10105,475,5250
0.516,427,29,5221,48,0.00552,0.10105,475,5250
0.5161,427,29,5221,48,0.00552,0.10105,475,5250
0.5162,427,29,5221,48,0.00552,0.10105,475,5250
0.5163,427,29,5221,48,0.00552,0.10105,475,5250
0.5164,427,29,5221,48,0.00552,0.10105,475,5250
0.5165,427,29,5221,48,0.00552,0.10105,475,5250
0.5166,427,29,5221,48,0.00552,0.10105,475,5250
0.5167,427,29,5221,48,0.00552,0.10105,475,5250
0.5168,427,29,5221,48,0.00552,0.10105,475,5250
0.5169,427,29,5221,48,0.00552,0.10105,475,5250
0.517,427,29,5221,48,0.00552,0.10105,475,5250
0.5171,427,29,5221,48,0.00552,0.10105,475,5250
0.5172,427,29,5221,48,0.00552,0.10105,475,5250
0.5173,427,29,5221,48,0.00552,0.10105,475,5250
0.5174,427,29,5221,48,0.00552,0.10105,475,5250
0.5175,427,29,5221,48,0.00552,0.10105,475,5250
0.5176,427,29,5221,48,0.00552,0.10105,475,5250
0.5177,427,29,5221,48,0.00552,0.10105,475,5250
0.5178,427,29,5221,48,0.00552,0.10105,475,5250
0.5179,427,29,5221,48,0.00552,0.10105,475,5250
0.518,427,29,5221,48,0.00552,0.10105,475,5250
0.5181,427,29,5221,48,0.00552,0.10105,475,5250
0.5182,427,29,5221,48,0.00552,0.10105,475,5250
0.5183,427,29,5221,48,0.00552,0.10105,475,5250
0.5184,427,29,5221,48,0.00552,0.10105,475,5250
0.5185,427,29,5221,48,0.00552,0.10105,475,5250
0.5186,427,29,5221,48,0.00552,0.10105,475,5250
0.5187,427,29,5221,48,0.00552,0.10105,475,5250
0.5188,427,29,5221,48,0.00552,0.10105,475,5250
0.5189,427,29,5221,48,0.00552,0.10105,475,5250
0.519,427,29,5221,48,0.00552,0.10105,475,5250
0.5191,427,29,5221,48,0.00552,0.10105,475,5250
0.5192,427,29,5221,48,0.00552,0.10105,475,5250
0.5193,427,29,5221,48,0.00552,0.10105,475,5250
0.5194,427,29,5221,48,0.00552,0.10105,475,5250
0.5195,427,29,5221,48,0.00552,0.10105,475,5250
0.5196,427,29,5221,48,0.00552,0.10105,475,5250
0.5197,427,29,5221,48,0.00552,0.10105,475,5250
0.5198,427,29,5221,48,0.00552,0.10105,475,5250
0.5199,427,29,5221,48,0.00552,0.10105,475,5250
0.52,427,29,5221,48,0.00552,0.10105,475,5250
0.5201,427,29,5221,48,0.00552,0.10105,475,5250
0.5202,427,29,5221,48,0.00552,0.10105,475,5250
0.5203,427,29,5221,48,0.00552,0.10105,475,5250
0.5204,427,29,5221,48,0.00552,0.10105,475,5250
0.5205,427,29,5221,48,0.00552,0.10105,475,5250
0.5206,427,29,5221,48,0.00552,0.10105,475,5250
0.5207,427,29,5221,48,0.00552,0.10105,475,5250
0.5208,427,29,5221,48,0.00552,0.10105,475,5250
0.5209,427,29,5221,48,0.00552,0.10105,475,5250
0.521,427,29,5221,48,0.00552,0.10105,475,5250
0.5211,427,29,5221,48,0.00552,0.10105,475,5250
0.5212,427,29,5221,48,0.00552,0.10105,475,5250
0.5213,427,29,5221,48,0.00552,0.10105,475,5250
0.5214,427,29,5221,48,0.00552,0.10105,475,5250
0.5215,427,29,5221,48,0.00552,0.10105,475,5250
0.5216,427,29,5221,48,0.00552,0.10105,475,5250
0.5217,427,29,5221,48,0.00552,0.10105,475,5250
0.5218,427,29,5221,48,0.00552,0.10105,475,5250
0.5219,427,29,5221,48,0.00552,0.10105,475,5250
0.522,427,29,5221,48,0.00552,0.10105,475,5250
0.5221,427,29,5221,48,0.00552,0.10105,475,5250
0.5222,427,29,5221,48,0.00552,0.10105,475,5250
0.5223,427,29,5221,48,0.00552,0.10105,475,5250
0.5224,427,29,5221,48,0.00552,0.10105,475,5250
0.5225,427,29,5221,48,0.00552,0.10105,475,5250
0.5226,427,29,5221,48,0.00552,0.10105,475,5250
0.5227,427,29,5221,48,0.00552,0.10105,475,5250
0.5228,427,29,5221,48,0.00552,0.10105,475,5250
0.5229,427,29,5221,48,0.00552,0.10105,475,5250
0.523,427,29,5221,48,0.00552,0.10105,475,5250
0.5231,427,29,5221,48,0.00552,0.10105,475,5250
0.5232,427,29,5221,48,0.00552,0.10105,475,5250
0.5233,427,29,5221,48,0.00552,0.10105,475,5250
0.5234,427,29,5221,48,0.00552,0.10105,475,5250
0.5235,427,29,5221,48,0.00552,0.10105,475,5250
0.5236,427,29,5221,48,0.00552,0.10105,475,5250
0.5237,427,29,5221,48,0.00552,0.10105,475,5250
0.5238,427,29,5221,48,0.00552,0.10105,475,5250
0.5239,427,29,5221,48,0.00552,0.10105,475,5250
0.524,427,29,5221,48,0.00552,0.10105,475,5250
0.5241,427,29,5221,48,0.00552,0.10105,475,5250
0.5242,427,29,5221,48,0.00552,0.10105,475,5250
0.5243,427,29,5221,48,0.00552,0.10105,475,5250
0.5244,427,29,5221,48,0.00552,0.10105,475,5250
0.5245,427,29,5221,48,0.00552,0.10105,475,5250
0.5246,427,29,5221,48,0.00552,0.10105,475,5250
0.5247,427,29,5221,48,0.00552,0.10105,475,5250
0.5248,427,29,5221,48,0.00552,0.10105,475,5250
0.5249,427,29,5221,48,0.00552,0.10105,475,5250
0.525,427,29,5221,48,0.00552,0.10105,475,5250
0.5251,427,29,5221,48,0.00552,0.10105,475,5250
0.5252,427,29,5221,48,0.00552,0.10105,475,5250
0.5253,427,29,5221,48,0.00552,0.10105,475,5250
0.5254,427,29,5221,48,0.00552,0.10105,475,5250
0.5255,427,29,5221,48,0.00552,0.10105,475,5250
0.5256,427,29,5221,48,0.00552,0.10105,475,5250
0.5257,427,29,5221,48,0.00552,0.10105,475,5250
0.5258,427,29,5221,48,0.00552,0.10105,475,5250
0.5259,427,29,5221,48,0.00552,0.10105,475,5250
0.526,427,29,5221,48,0.00552,0.10105,475,5250
0.5261,427,29,5221,48,0.00552,0.10105,475,5250
0.5262,427,29,5221,48,0.00552,0.10105,475,5250
0.5263,427,29,5221,48,0.00552,0.10105,475,5250
0.5264,427,29,5221,48,0.00552,0.10105,475,5250
0.5265,427,29,5221,48,0.00552,0.10105,475,5250
0.5266,427,29,5221,48,0.00552,0.10105,475,5250
0.5267,427,29,5221,48,0.00552,0.10105,475,5250
0.5268,427,29,5221,48,0.00552,0.10105,475,5250
0.5269,427,29,5221,48,0.00552,0.10105,475,5250
0.527,427,29,5221,48,0.00552,0.10105,475,5250
0.5271,427,29,5221,48,0.00552,0.10105,475,5250
0.5272,427,29,5221,48,0.00552,0.10105,475,5250
0.5273,427,29,5221,48,0.00552,0.10105,475,5250
0.5274,427,29,5221,48,0.00552,0.10105,475,5250
0.5275,427,29,5221,48,0.00552,0.10105,475,5250
0.5276,427,29,5221,48,0.00552,0.10105,475,5250
0.5277,427,29,5221,48,0.00552,0.10105,475,5250
0.5278,427,29,5221,48,0.00552,0.10105,475,5250
0.5279,427,29,5221,48,0.00552,0.10105,475,5250
0.528,427,29,5221,48,0.00552,0.10105,475,5250
0.5281,427,29,5221,48,0.00552,0.10105,475,5250
0.5282,427,29,5221,48,0.00552,0.10105,475,5250
0.5283,427,29,5221,48,0.00552,0.10105,475,5250
0.5284,427,29,5221,48,0.00552,0.10105,475,5250
0.5285,427,29,5221,48,0.00552,0.10105,475,5250
0.5286,427,29,5221,48,0.00552,0.10105,475,5250
0.5287,427,29,5221,48,0.00552,0.10105,475,5250
0.5288,427,29,5221,48,0.00552,0.10105,475,5250
0.5289,427,29,5221,48,0.00552,0.10105,475,5250
0.529,427,29,5221,48,0.00552,0.10105,475,5250
0.5291,427,29,5221,48,0.00552,0.10105,475,5250
0.5292,427,29,5221,48,0.00552,0.10105,475,5250
0.5293,427,29,5221,48,0.00552,0.10105,475,5250
0.5294,427,29,5221,48,0.00552,0.10105,475,5250
0.5295,427,29,5221,48,0.00552,0.10105,475,5250
0.5296,427,29,5221,48,0.00552,0.10105,475,5250
0.5297,427,29,5221,48,0.00552,0.10105,475,5250
0.5298,427,29,5221,48,0.00552,0.10105,475,5250
0.5299,427,29,5221,48,0.00552,0.10105,475,5250
0.53,427,29,5221,48,0.00552,0.10105,475,5250
0.5301,427,29,5221,48,0.00552,0.10105,475,5250
0.5302,427,29,5221,48,0.00552,0.10105,475,5250
0.5303,427,29,5221,48,0.00552,0.10105,475,5250
0.5304,427,29,5221,48,0.00552,0.10105,475,5250
0.5305,427,29,5221,48,0.00552,0.10105,475,5250
0.5306,427,29,5221,48,0.00552,0.10105,475,5250
0.5307,427,29,5221,48,0.00552,0.10105,475,5250
0.5308,427,29,5221,48,0.00552,0.10105,475,5250
0.5309,427,29,5221,48,0.00552,0.10105,475,5250
0.531,427,29,5221,48,0.00552,0.10105,475,5250
0.5311,427,29,5221,48,0.00552,0.10105,475,5250
0.5312,427,29,5221,48,0.00552,0.10105,475,5250
0.5313,427,29,5221,48,0.00552,0.10105,475,5250
0.5314,427,29,5221,48,0.00552,0.10105,475,5250
0.5315,427,29,5221,48,0.00552,0.10105,475,5250
0.5316,427,29,5221,48,0.00552,0.10105,475,5250
0.5317,427,29,5221,48,0.00552,0.10105,475,5250
0.5318,427,29,5221,48,0.00552,0.10105,475,5250
0.5319,427,29,5221,48,0.00552,0.10105,475,5250
0.532,427,29,5221,48,0.00552,0.10105,475,5250
0.5321,427,29,5221,48,0.00552,0.10105,475,5250
0.5322,427,29,5221,48,0.00552,0.10105,475,5250
0.5323,427,29,5221,48,0.00552,0.10105,475,5250
0.5324,427,29,5221,48,0.00552,0.10105,475,5250
0.5325,427,29,5221,48,0.00552,0.10105,475,5250
0.5326,427,29,5221,48,0.00552,0.10105,475,5250
0.5327,427,29,5221,48,0.00552,0.10105,475,5250
0.5328,427,29,5221,48,0.00552,0.10105,475,5250
0.5329,427,29,5221,48,0.00552,0.10105,475,5250
0.533,427,29,5221,48,0.00552,0.10105,475,5250
0.5331,427,29,5221,48,0.00552,0.10105,475,5250
0.5332,427,29,5221,48,0.00552,0.10105,475,5250
0.5333,427,29,5221,48,0.00552,0.10105,475,5250
0.5334,427,29,5221,48,0.00552,0.10105,475,5250
0.5335,427,29,5221,48,0.00552,0.10105,475,5250
0.5336,427,29,5221,48,0.00552,0.10105,475,5250
0.5337,427,29,5221,48,0.00552,0.10105,475,5250
0.5338,427,29,5221,48,0.00552,0.10105,475,5250
0.5339,427,29,5221,48,0.00552,0.10105,475,5250
0.534,427,29,5221,48,0.00552,0.10105,475,5250
0.5341,427,29,5221,48,0.00552,0.10105,475,5250
0.5342,427,29,5221,48,0.00552,0.10105,475,5250
0.5343,427,29,5221,48,0.00552,0.10105,475,5250
0.5344,427,29,5221,48,0.00552,0.10105,475,5250
0.5345,427,29,5221,48,0.00552,0.10105,475,5250
0.5346,427,29,5221,48,0.00552,0.10105,475,5250
0.5347,427,29,5221,48,0.00552,0.10105,475,5250
0.5348,427,29,5221,48,0.00552,0.10105,475,5250
0.5349,427,29,5221,48,0.00552,0.10105,475,5250
0.535,427,29,5221,48,0.00552,0.10105,475,5250
0.5351,427,29,5221,48,0.00552,0.10105,475,5250
0.5352,427,29,5221,48,0.00552,0.10105,475,5250
0.5353,427,29,5221,48,0.00552,0.10105,475,5250
0.5354,427,29,5221,48,0.00552,0.10105,475,5250
0.5355,427,29,5221,48,0.00552,0.10105,475,5250
0.5356,427,29,5221,48,0.00552,0.10105,475,5250
0.5357,427,29,5221,48,0.00552,0.10105,475,5250
0.5358,427,29,5221,48,0.00552,0.10105,475,5250
0.5359,427,29,5221,48,0.00552,0.10105,475,5250
0.536,427,29,5221,48,0.00552,0.10105,475,5250
0.5361,427,29,5221,48,0.00552,0.10105,475,5250
0.5362,427,29,5221,48,0.00552,0.10105,475,5250
0.5363,427,29,5221,48,0.00552,0.10105,475,5250
0.5364,427,29,5221,48,0.00552,0.10105,475,5250
0.5365,427,29,5221,48,0.00552,0.10105,475,5250
0.5366,427,29,5221,48,0.00552,0.10105,475,5250
0.5367,427,29,5221,48,0.00552,0.10105,475,5250
0.5368,427,29,5221,48,0.00552,0.10105,475,5250
0.5369,427,29,5221,48,0.00552,0.10105,475,5250
0.537,427,29,5221,48,0.00552,0.10105,475,5250
0.5371,427,29,5221,48,0.00552,0.10105,475,5250
0.5372,427,29,5221,48,0.00552,0.10105,475,5250
0.5373,427,29,5221,48,0.00552,0.10105,475,5250
0.5374,427,29,5221,48,0.00552,0.10105,475,5250
0.5375,427,29,5221,48,0.00552,0.10105,475,5250
0.5376,427,29,5221,48,0.00552,0.10105,475,5250
0.5377,427,29,5221,48,0.00552,0.10105,475,5250
0.5378,427,29,5221,48,0.00552,0.10105,475,5250
0.5379,427,29,5221,48,0.00552,0.10105,475,5250
0.538,427,29,5221,48,0.00552,0.10105,475,5250
0.5381,427,29,5221,48,0.00552,0.10105,475,5250
0.5382,427,29,5221,48,0.00552,0.10105,475,5250
0.5383,427,29,5221,48,0.00552,0.10105,475,5250
0.5384,427,29,5221,48,0.00552,0.10105,475,5250
0.5385,427,29,5221,48,0.00552,0.10105,475,5250
0.5386,427,29,5221,48,0.00552,0.10105,475,5250
0.5387,427,29,5221,48,0.00552,0.10105,475,5250
0.5388,427,29,5221,48,0.00552,0.10105,475,5250
0.5389,427,29,5221,48,0.00552,0.10105,475,5250
0.539,427,29,5221,48,0.00552,0.10105,475,5250
0.5391,427,29,5221,48,0.00552,0.10105,475,5250
0.5392,427,29,5221,48,0.00552,0.10105,475,5250
0.5393,427,29,5221,48,0.00552,0.10105,475,5250
0.5394,427,29,5221,48,0.00552,0.10105,475,5250
0.5395,427,29,5221,48,0.00552,0.10105,475,5250
0.5396,427,29,5221,48,0.00552,0.10105,475,5250
0.5397,427,29,5221,48,0.00552,0.10105,475,5250
0.5398,427,29,5221,48,0.00552,0.10105,475,5250
0.5399,427,29,5221,48,0.00552,0.10105,475,5250
0.54,427,29,5221,48,0.00552,0.10105,475,5250
0.5401,427,29,5221,48,0.00552,0.10105,475,5250
0.5402,427,29,5221,48,0.00552,0.10105,475,5250
0.5403,427,29,5221,48,0.00552,0.10105,475,5250
0.5404,427,29,5221,48,0.00552,0.10105,475,5250
0.5405,427,29,5221,48,0.00552,0.10105,475,5250
0.5406,427,29,5221,48,0.00552,0.10105,475,5250
0.5407,427,29,5221,48,0.00552,0.10105,475,5250
0.5408,427,29,5221,48,0.00552,0.10105,475,5250
0.5409,427,29,5221,48,0.00552,0.10105,475,5250
0.541,427,29,5221,48,0.00552,0.10105,475,5250
0.5411,427,29,5221,48,0.00552,0.10105,475,5250
0.5412,427,29,5221,48,0.00552,0.10105,475,5250
0.5413,427,29,5221,48,0.00552,0.10105,475,5250
0.5414,427,29,5221,48,0.00552,0.10105,475,5250
0.5415,427,29,5221,48,0.00552,0.10105,475,5250
0.5416,427,29,5221,48,0.00552,0.10105,475,5250
0.5417,427,29,5221,48,0.00552,0.10105,475,5250
0.5418,427,28,5222,48,0.00533,0.10105,475,5250
0.5419,427,28,5222,48,0.00533,0.10105,475,5250
0.542,427,28,5222,48,0.00533,0.10105,475,5250
0.5421,427,28,5222,48,0.00533,0.10105,475,5250
0.5422,427,28,5222,48,0.00533,0.10105,475,5250
0.5423,427,28,5222,48,0.00533,0.10105,475,5250
0.5424,427,28,5222,48,0.00533,0.10105,475,5250
0.5425,427,28,5222,48,0.00533,0.10105,475,5250
0.5426,427,28,5222,48,0.00533,0.10105,475,5250
0.5427,427,28,5222,48,0.00533,0.10105,475,5250
0.5428,427,28,5222,48,0.00533,0.10105,475,5250
0.5429,427,28,5222,48,0.00533,0.10105,475,5250
0.543,427,28,5222,48,0.00533,0.10105,475,5250
0.5431,427,28,5222,48,0.00533,0.10105,475,5250
0.5432,427,28,5222,48,0.00533,0.10105,475,5250
0.5433,427,28,5222,48,0.00533,0.10105,475,5250
0.5434,427,28,5222,48,0.00533,0.10105,475,5250
0.5435,427,28,5222,48,0.00533,0.10105,475,5250
0.5436,427,28,5222,48,0.00533,0.10105,475,5250
0.5437,427,28,5222,48,0.00533,0.10105,475,5250
0.5438,427,28,5222,48,0.00533,0.10105,475,5250
0.5439,427,28,5222,48,0.00533,0.10105,475,5250
0.544,427,28,5222,48,0.00533,0.10105,475,5250
0.5441,427,28,5222,48,0.00533,0.10105,475,5250
0.5442,427,28,5222,48,0.00533,0.10105,475,5250
0.5443,427,28,5222,48,0.00533,0.10105,475,5250
0.5444,427,28,5222,48,0.00533,0.10105,475,5250
0.5445,427,28,5222,48,0.00533,0.10105,475,5250
0.5446,427,28,5222,48,0.00533,0.10105,475,5250
0.5447,427,28,5222,48,0.00533,0.10105,475,5250
0.5448,427,28,5222,48,0.00533,0.10105,475,5250
0.5449,427,28,5222,48,0.00533,0.10105,475,5250
0.545,427,28,5222,48,0.00533,0.10105,475,5250
0.5451,427,28,5222,48,0.00533,0.10105,475,5250
0.5452,427,28,5222,48,0.00533,0.10105,475,5250
0.5453,427,28,5222,48,0.00533,0.10105,475,5250
0.5454,427,28,5222,48,0.00533,0.10105,475,5250
0.5455,427,28,5222,48,0.00533,0.10105,475,5250
0.5456,427,28,5222,48,0.00533,0.10105,475,5250
0.5457,427,28,5222,48,0.00533,0.10105,475,5250
0.5458,427,28,5222,48,0.00533,0.10105,475,5250
0.5459,427,28,5222,48,0.00533,0.10105,475,5250
0.546,427,28,5222,48,0.00533,0.10105,475,5250
0.5461,427,28,5222,48,0.00533,0.10105,475,5250
0.5462,427,28,5222,48,0.00533,0.10105,475,5250
0.5463,427,28,5222,48,0.00533,0.10105,475,5250
0.5464,427,28,5222,48,0.00533,0.10105,475,5250
0.5465,427,28,5222,48,0.00533,0.10105,475,5250
0.5466,427,28,5222,48,0.00533,0.10105,475,5250
0.5467,427,28,5222,48,0.00533,0.10105,475,5250
0.5468,427,28,5222,48,0.00533,0.10105,475,5250
0.5469,427,28,5222,48,0.00533,0.10105,475,5250
0.547,427,28,5222,48,0.00533,0.10105,475,5250
0.5471,427,28,5222,48,0.00533,0.10105,475,5250
0.5472,427,28,5222,48,0.00533,0.10105,475,5250
0.5473,427,28,5222,48,0.00533,0.10105,475,5250
0.5474,427,28,5222,48,0.00533,0.10105,475,5250
0.5475,427,28,5222,48,0.00533,0.10105,475,5250
0.5476,427,28,5222,48,0.00533,0.10105,475,5250
0.5477,427,28,5222,48,0.00533,0.10105,475,5250
0.5478,427,28,5222,48,0.00533,0.10105,475,5250
0.5479,427,28,5222,48,0.00533,0.10105,475,5250
0.548,427,28,5222,48,0.00533,0.10105,475,5250
0.5481,427,28,5222,48,0.00533,0.10105,475,5250
0.5482,427,28,5222,48,0.00533,0.10105,475,5250
0.5483,427,28,5222,48,0.00533,0.10105,475,5250
0.5484,427,28,5222,48,0.00533,0.10105,475,5250
0.5485,427,28,5222,48,0.00533,0.10105,475,5250
0.5486,427,28,5222,48,0.00533,0.10105,475,5250
0.5487,427,28,5222,48,0.00533,0.10105,475,5250
0.5488,427,28,5222,48,0.00533,0.10105,475,5250
0.5489,427,28,5222,48,0.00533,0.10105,475,5250
0.549,427,28,5222,48,0.00533,0.10105,475,5250
0.5491,427,28,5222,48,0.00533,0.10105,475,5250
0.5492,427,28,5222,48,0.00533,0.10105,475,5250
0.5493,427,28,5222,48,0.00533,0.10105,475,5250
0.5494,427,28,5222,48,0.00533,0.10105,475,5250
0.5495,427,28,5222,48,0.00533,0.10105,475,5250
0.5496,427,28,5222,48,0.00533,0.10105,475,5250
0.5497,427,28,5222,48,0.00533,0.10105,475,5250
0.5498,427,28,5222,48,0.00533,0.10105,475,5250
0.5499,427,28,5222,48,0.00533,0.10105,475,5250
0.55,427,28,5222,48,0.00533,0.10105,475,5250
0.5501,427,28,5222,48,0.00533,0.10105,475,5250
0.5502,427,28,5222,48,0.00533,0.10105,475,5250
0.5503,427,28,5222,48,0.00533,0.10105,475,5250
0.5504,427,28,5222,48,0.00533,0.10105,475,5250
0.5505,427,28,5222,48,0.00533,0.10105,475,5250
0.5506,427,28,5222,48,0.00533,0.10105,475,5250
0.5507,427,28,5222,48,0.00533,0.10105,475,5250
0.5508,427,28,5222,48,0.00533,0.10105,475,5250
0.5509,427,28,5222,48,0.00533,0.10105,475,5250
0.551,427,28,5222,48,0.00533,0.10105,475,5250
0.5511,427,28,5222,48,0.00533,0.10105,475,5250
0.5512,427,28,5222,48,0.00533,0.10105,475,5250
0.5513,427,28,5222,48,0.00533,0.10105,475,5250
0.5514,427,28,5222,48,0.00533,0.10105,475,5250
0.5515,427,28,5222,48,0.00533,0.10105,475,5250
0.5516,427,28,5222,48,0.00533,0.10105,475,5250
0.5517,427,28,5222,48,0.00533,0.10105,475,5250
0.5518,427,28,5222,48,0.00533,0.10105,475,5250
0.5519,427,28,5222,48,0.00533,0.10105,475,5250
0.552,427,28,5222,48,0.00533,0.10105,475,5250
0.5521,427,28,5222,48,0.00533,0.10105,475,5250
0.5522,427,28,5222,48,0.00533,0.10105,475,5250
0.5523,427,28,5222,48,0.00533,0.10105,475,5250
0.5524,427,28,5222,48,0.00533,0.10105,475,5250
0.5525,427,28,5222,48,0.00533,0.10105,475,5250
0.5526,427,28,5222,48,0.00533,0.10105,475,5250
0.5527,427,28,5222,48,0.00533,0.10105,475,5250
0.5528,427,28,5222,48,0.00533,0.10105,475,5250
0.5529,427,28,5222,48,0.00533,0.10105,475,5250
0.553,427,28,5222,48,0.00533,0.10105,475,5250
0.5531,427,28,5222,48,0.00533,0.10105,475,5250
0.5532,427,28,5222,48,0.00533,0.10105,475,5250
0.5533,427,28,5222,48,0.00533,0.10105,475,5250
0.5534,427,28,5222,48,0.00533,0.10105,475,5250
0.5535,427,28,5222,48,0.00533,0.10105,475,5250
0.5536,427,28,5222,48,0.00533,0.10105,475,5250
0.5537,427,28,5222,48,0.00533,0.10105,475,5250
0.5538,427,28,5222,48,0.00533,0.10105,475,5250
0.5539,427,28,5222,48,0.00533,0.10105,475,5250
0.554,427,28,5222,48,0.00533,0.10105,475,5250
0.5541,427,28,5222,48,0.00533,0.10105,475,5250
0.5542,427,28,5222,48,0.00533,0.10105,475,5250
0.5543,427,28,5222,48,0.00533,0.10105,475,5250
0.5544,427,28,5222,48,0.00533,0.10105,475,5250
0.5545,427,28,5222,48,0.00533,0.10105,475,5250
0.5546,427,28,5222,48,0.00533,0.10105,475,5250
0.5547,427,28,5222,48,0.00533,0.10105,475,5250
0.5548,427,28,5222,48,0.00533,0.10105,475,5250
0.5549,427,28,5222,48,0.00533,0.10105,475,5250
0.555,427,28,5222,48,0.00533,0.10105,475,5250
0.5551,427,28,5222,48,0.00533,0.10105,475,5250
0.5552,427,28,5222,48,0.00533,0.10105,475,5250
0.5553,427,28,5222,48,0.00533,0.10105,475,5250
0.5554,427,28,5222,48,0.00533,0.10105,475,5250
0.5555,427,28,5222,48,0.00533,0.10105,475,5250
0.5556,427,28,5222,48,0.00533,0.10105,475,5250
0.5557,427,28,5222,48,0.00533,0.10105,475,5250
0.5558,427,28,5222,48,0.00533,0.10105,475,5250
0.5559,427,28,5222,48,0.00533,0.10105,475,5250
0.556,427,28,5222,48,0.00533,0.10105,475,5250
0.5561,427,28,5222,48,0.00533,0.10105,475,5250
0.5562,427,28,5222,48,0.00533,0.10105,475,5250
0.5563,427,28,5222,48,0.00533,0.10105,475,5250
0.5564,427,28,5222,48,0.00533,0.10105,475,5250
0.5565,427,28,5222,48,0.00533,0.10105,475,5250
0.5566,427,28,5222,48,0.00533,0.10105,475,5250
0.5567,427,28,5222,48,0.00533,0.10105,475,5250
0.5568,427,28,5222,48,0.00533,0.10105,475,5250
0.5569,427,28,5222,48,0.00533,0.10105,475,5250
0.557,427,28,5222,48,0.00533,0.10105,475,5250
0.5571,427,28,5222,48,0.00533,0.10105,475,5250
0.5572,427,28,5222,48,0.00533,0.10105,475,5250
0.5573,427,28,5222,48,0.00533,0.10105,475,5250
0.5574,427,28,5222,48,0.00533,0.10105,475,5250
0.5575,427,28,5222,48,0.00533,0.10105,475,5250
0.5576,427,28,5222,48,0.00533,0.10105,475,5250
0.5577,427,28,5222,48,0.00533,0.10105,475,5250
0.5578,427,28,5222,48,0.00533,0.10105,475,5250
0.5579,427,28,5222,48,0.00533,0.10105,475,5250
0.558,427,28,5222,48,0.00533,0.10105,475,5250
0.5581,427,28,5222,48,0.00533,0.10105,475,5250
0.5582,427,28,5222,48,0.00533,0.10105,475,5250
0.5583,427,28,5222,48,0.00533,0.10105,475,5250
0.5584,427,28,5222,48,0.00533,0.10105,475,5250
0.5585,427,28,5222,48,0.00533,0.10105,475,5250
0.5586,427,28,5222,48,0.00533,0.10105,475,5250
0.5587,427,28,5222,48,0.00533,0.10105,475,5250
0.5588,427,28,5222,48,0.00533,0.10105,475,5250
0.5589,427,28,5222,48,0.00533,0.10105,475,5250
0.559,427,28,5222,48,0.00533,0.10105,475,5250
0.5591,427,28,5222,48,0.00533,0.10105,475,5250
0.5592,427,28,5222,48,0.00533,0.10105,475,5250
0.5593,427,28,5222,48,0.00533,0.10105,475,5250
0.5594,427,28,5222,48,0.00533,0.10105,475,5250
0.5595,427,28,5222,48,0.00533,0.10105,475,5250
0.5596,427,28,5222,48,0.00533,0.10105,475,5250
0.5597,427,28,5222,48,0.00533,0.10105,475,5250
0.5598,427,28,5222,48,0.00533,0.10105,475,5250
0.5599,427,28,5222,48,0.00533,0.10105,475,5250
0.56,427,28,5222,48,0.00533,0.10105,475,5250
0.5601,427,28,5222,48,0.00533,0.10105,475,5250
0.5602,427,28,5222,48,0.00533,0.10105,475,5250
0.5603,427,28,5222,48,0.00533,0.10105,475,5250
0.5604,427,28,5222,48,0.00533,0.10105,475,5250
0.5605,427,28,5222,48,0.00533,0.10105,475,5250
0.5606,427,28,5222,48,0.00533,0.10105,475,5250
0.5607,427,28,5222,48,0.00533,0.10105,475,5250
0.5608,427,28,5222,48,0.00533,0.10105,475,5250
0.5609,427,28,5222,48,0.00533,0.10105,475,5250
