PACKAGE_NAME,A1_command_literal,A1_command_url,A1_command_variable,A1_dynamic_literal,A1_dynamic_url,A1_dynamic_variable,A2_decode_string_literal,A2_decode_variable,A3_CONFIG_OR_URL,A3_LOG_OR_MESSAGE,A3_OTHER,A3_SECRETS,B1_total_providers,B1_total_refs,B1_total_secrets,B2_EXCHANGE,B2_OTHER,B2_PUBLISH,B2_VALIDATE,B2_total_events,B2_total_providers,C1_API_PASTEBIN,C1_API_WEBHOOK_SITE,C1_CLOUD_METADATA,C1_CLOUD_PROVIDER,C1_DEV_HOST,C1_LOCALHOST,C1_PACKAGE_INFRA,C1_PUBLIC_IP,C1_domain_url_hits,C1_ip_url_hits,C1_raw_url_hits,C1_skipped_invalid_urls,C1_suspicious_ip_hits,C1_valid_url_hits,C2_cloud_auth,C2_dev_code_host,C2_other_suspicious,C2_sink_exfil,C2_total_hits,C3_generic_exec_like,C3_net_fetch,C3_net_generic_request,C3_net_node_dns_module,C3_net_node_http_module,C3_net_websocket,C3_proc_child_exec,D1_auth,D1_publish,D1_push,D2_lifecycle_hook_string,D2_pkg_json_write,D2_scripts_field_touch,E2_bin_ge_1000000,F1_hook_postinstall,F1_hook_preinstall,F1_hook_prepare,F1_optionalDependencies,F1_scripts_block,A1_command_literal_density,A1_command_url_density,A1_command_variable_density,A1_dynamic_literal_density,A1_dynamic_url_density,A1_dynamic_variable_density,A2_decode_string_literal_density,A2_decode_variable_density,A3_CONFIG_OR_URL_density,A3_LOG_OR_MESSAGE_density,A3_OTHER_density,A3_SECRETS_density,C1_CLOUD_PROVIDER_density,C1_DEV_HOST_density,C1_LOCALHOST_density,C1_PACKAGE_INFRA_density,C1_PUBLIC_IP_density,C1_domain_url_hits_density,C1_ip_url_hits_density,C1_raw_url_hits_density,C1_skipped_invalid_urls_density,C1_valid_url_hits_density,C2_cloud_auth_density,C2_dev_code_host_density,C2_total_hits_density,C3_generic_exec_like_density,C3_net_fetch_density,C3_net_generic_request_density,C3_net_node_dns_module_density,C3_net_node_http_module_density,C3_proc_child_exec_density,A1_total,A1_total_density,D1_total_hits,D1_ext_unique_ecosystems,E2_ext_ge_10000,E2_ext_ge_100000,combo4a_pkgwrite_install,combo4b_scripts_install,combo5a_secrets_highrisk_exfil,combo6a_worm_strong
2025-09-15-@art-ws_config-eslint-v2.0.4,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,137,2,252,113,2,139,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02670129290330367,0.0,0.16020775741982202,0.10680517161321468,0.24031163612973305,0.7476362012925027,1.1214543019387542,0.6942336154858955,1.7088827458114348,0.0,0.02670129290330367,0.0,3.658077127752603,0.05340258580660734,6.7287258116325255,3.017246098073315,3.71147971355921,0.24031163612973305,0.0,0.2670129290330367,0.0,0.5340258580660734,1.1481555948420579,0.0,0.0,0.0,1,0.02670129290330367,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_config-ts-v2.0.7,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.026715024422875325,0.0,0.16029014653725196,0.1068600976915013,0.24043521980587793,0.7480206838405091,1.1220310257607637,0.6945906349947585,1.7097615630640208,0.0,0.026715024422875325,0.0,3.606528297088169,0.05343004884575065,6.678756105718832,3.018797759784912,3.6599583459339198,0.24043521980587793,0.0,0.2671502442287533,0.0,0.5343004884575066,1.148746050183639,0.0,0.0,0.0,1,0.026715024422875325,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_config-ts-v2.0.8,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.026705478628940727,0.0,0.16023287177364437,0.10682191451576291,0.24034930766046653,0.7477534016103404,1.1216301024155104,0.6943424443524588,1.7091506322522065,0.0,0.026705478628940727,0.0,3.6052396149069983,0.053410957257881454,6.676369657235181,3.017719085070302,3.6586505721648797,0.24034930766046653,0.0,0.26705478628940726,0.0,0.5341095725788145,1.1483355810444513,0.0,0.0,0.0,1,0.026705478628940727,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_db-context-v2.0.24,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,70,0,1,0,148,2,263,113,2,150,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.026211454090900276,0.0,0.15726872454540164,0.1048458163636011,0.2359030868181025,0.7339207145452077,1.1008810718178115,0.6814978063634072,1.8348017863630193,0.0,0.026211454090900276,0.0,3.87929520545324,0.05242290818180055,6.893612425906772,2.961894312271731,3.931718113635041,0.2359030868181025,0.0,0.2621145409090027,0.0,0.5242290818180054,1.127092525908712,0.0,0.0,0.0,1,0.026211454090900276,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_di-node-v2.0.13,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,137,2,252,113,2,139,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02642887026358305,0.0,0.1585732215814983,0.1057154810543322,0.23785983237224745,0.7400083673803254,1.1100125510704884,0.6871506268531593,1.7178765671328984,0.0,0.02642887026358305,0.0,3.620755226110878,0.0528577405271661,6.66007530642293,2.986462339784885,3.6736129666380446,0.23785983237224745,0.0,0.2642887026358305,0.0,0.528577405271661,1.1364414213340712,0.0,0.0,0.0,1,0.02642887026358305,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_di-v2.0.28,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,136,2,251,113,2,138,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02625818040787882,0.0,0.15754908244727292,0.10503272163151528,0.2363236236709094,0.7352290514206069,1.1028435771309104,0.6827126906048493,1.7067817265121235,0.0,0.02625818040787882,0.0,3.571112535471519,0.05251636081575764,6.590803282377584,2.9671743860903064,3.623628896287277,0.2363236236709094,0.0,0.2625818040787882,0.0,0.5251636081575763,1.1291017575387892,0.0,0.0,0.0,1,0.02625818040787882,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_di-v2.0.32,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,136,2,251,113,2,138,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.026196958690277813,0.0,0.15718175214166688,0.10478783476111125,0.2357726282125003,0.7335148433277787,1.100272264991668,0.6811209259472231,1.7028023148680578,0.0,0.026196958690277813,0.0,3.5627863818777823,0.05239391738055563,6.5754366312597305,2.9602563320013924,3.6151802992583377,0.2357726282125003,0.0,0.2619695869027781,0.0,0.5239391738055562,1.1264692236819458,0.0,0.0,0.0,1,0.026196958690277813,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_eslint-v1.0.5,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.026616981634282673,0.0,0.15970188980569602,0.10646792653713069,0.23955283470854405,0.7452754857599148,1.1179132286398723,0.6920415224913494,1.703486824594091,0.0,0.026616981634282673,0.0,3.593292520628161,0.053233963268565346,6.654245408570668,3.007718924673942,3.6465264838967264,0.23955283470854405,0.0,0.2661698163428267,0.0,0.5323396326856534,1.144530210274155,0.0,0.0,0.0,1,0.026616981634282673,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_eslint-v1.0.6,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02660363379033942,0.0,0.15962180274203655,0.10641453516135768,0.23943270411305478,0.7449017461295039,1.1173526191942558,0.691694478548825,1.702632562581723,0.0,0.02660363379033942,0.0,3.591490561695822,0.05320726758067884,6.650908447584856,3.0062106183083546,3.644697829276501,0.23943270411305478,0.0,0.2660363379033942,0.0,0.5320726758067884,1.1439562529845952,0.0,0.0,0.0,1,0.02660363379033942,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_fastify-http-server-v2.0.24,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,2,0,140,2,256,114,2,142,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02632677743921542,0.0,0.1579606646352925,0.10530710975686168,0.23694099695293877,0.7371497682980317,1.1057246524470477,0.6844962134196009,1.7112405335490024,0.0,0.05265355487843084,0.0,3.685748841490159,0.05265355487843084,6.7396550244391475,3.001252628070558,3.7384023963685893,0.23694099695293877,0.0,0.2632677743921542,0.0,0.5265355487843084,1.132051429886263,0.0,0.0,0.0,1,0.02632677743921542,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_fastify-http-server-v2.0.27,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,2,0,140,2,256,114,2,142,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.026295998274982513,0.0,0.1577759896498951,0.10518399309993005,0.2366639844748426,0.7362879516995103,1.1044319275492656,0.6836959551495454,1.7092398878738635,0.0,0.05259199654996503,0.0,3.681439758497552,0.05259199654996503,6.731775558395523,2.9977438033480066,3.7340317550475173,0.2366639844748426,0.0,0.2629599827498251,0.0,0.5259199654996503,1.130727925824248,0.0,0.0,0.0,1,0.026295998274982513,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_http-server-v2.0.21,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02647568869885228,0.0,0.15885413219311367,0.10590275479540912,0.2382811982896705,0.7413192835678638,1.1119789253517958,0.6883679061701592,1.6944440767265458,0.0,0.02647568869885228,0.0,3.5742179743450575,0.05295137739770456,6.618922174713069,2.9917528229703074,3.627169351742762,0.2382811982896705,0.0,0.2647568869885228,0.0,0.5295137739770456,1.138454614050648,0.0,0.0,0.0,1,0.02647568869885228,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_http-server-v2.0.25,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.026450722964385425,0.0,0.15870433778631254,0.1058028918575417,0.23805650667946882,0.740620243002792,1.110930364504188,0.6877187970740211,1.6928462697206672,0.0,0.026450722964385425,0.0,3.5708476001920326,0.05290144592877085,6.612680741096357,2.9889316949755527,3.623749046120803,0.23805650667946882,0.0,0.26450722964385426,0.0,0.5290144592877085,1.1373810874685732,0.0,0.0,0.0,1,0.026450722964385425,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_openapi-v0.1.12,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02660809338376454,0.0,0.15964856030258726,0.10643237353505816,0.23947284045388084,0.7450266147454071,1.1175399221181106,0.6918104279778781,1.7029179765609306,0.0,0.02660809338376454,0.0,3.592092606808213,0.05321618676752908,6.652023345941136,3.006714552365393,3.645308793575742,0.23947284045388084,0.0,0.26608093383764536,0.0,0.5321618676752907,1.144148015501875,0.0,0.0,0.0,1,0.02660809338376454,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_openapi-v0.1.9,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.026634797243937722,0.0,0.15980878346362634,0.10653918897575089,0.23971317519543947,0.7457743228302561,1.1186614842453841,0.6925047283423807,1.7046270236120142,0.0,0.026634797243937722,0.0,3.595697627931592,0.053269594487875445,6.65869931098443,3.0097320885649625,3.648967222419468,0.23971317519543947,0.0,0.26634797243937725,0.0,0.5326959448787545,1.145296281489322,0.0,0.0,0.0,1,0.026634797243937722,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_package-base-v1.0.5,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02671912878539917,0.0,0.16031477271239503,0.10687651514159668,0.24047215906859254,0.7481356059911768,1.1222034089867652,0.6946973484203784,1.710024242265547,0.0,0.02671912878539917,0.0,3.607082386028888,0.05343825757079834,6.679782196349794,3.0192615527501063,3.6605206435996864,0.24047215906859254,0.0,0.2671912878539917,0.0,0.5343825757079834,1.1489225377721644,0.0,0.0,0.0,1,0.02671912878539917,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_prettier-v1.0.5,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,136,2,251,113,2,138,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02671973562424784,0.0,0.16031841374548703,0.10687894249699136,0.24047762061823058,0.7481525974789395,1.1222288962184093,0.6947131262304438,1.7100630799518617,0.0,0.02671973562424784,0.0,3.6338840448977057,0.05343947124849568,6.7066536416862075,3.019330125540006,3.687323516146202,0.24047762061823058,0.0,0.2671973562424784,0.0,0.5343947124849568,1.148948631842657,0.0,0.0,0.0,1,0.02671973562424784,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_slf-v2.0.15,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,137,2,252,113,2,139,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.026402654206022023,0.0,0.15841592523613213,0.1056106168240881,0.23762388785419822,0.7392743177686166,1.1089114766529249,0.6864690093565726,1.6897698691854095,0.0,0.026402654206022023,0.0,3.6171636262250173,0.05280530841204405,6.65346885991755,2.983499925280489,3.669968934637061,0.23762388785419822,0.0,0.2640265420602202,0.0,0.5280530841204404,1.135314130858947,0.0,0.0,0.0,1,0.026402654206022023,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_slf-v2.0.22,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,137,2,252,113,2,139,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02633905795198548,0.0,0.15803434771191285,0.10535623180794192,0.2370515215678693,0.7374936226555934,1.1062404339833902,0.6848155067516224,1.6856997089270707,0.0,0.02633905795198548,0.0,3.6084509394220103,0.05267811590397096,6.6374426039003405,2.976313548574359,3.6611290553259814,0.2370515215678693,0.0,0.2633905795198548,0.0,0.5267811590397096,1.1325794919353755,0.0,0.0,0.0,1,0.02633905795198548,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_ssl-info-v1.0.10,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,2,0,137,2,252,113,2,139,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.026555508847366106,0.0,0.15933305308419662,0.10622203538946443,0.23899957962629495,0.7435542477262509,1.1153313715893765,0.6904432300315188,1.6995525662314308,0.0,0.05311101769473221,0.0,3.6381047120891563,0.05311101769473221,6.691988229536259,3.0007724997523697,3.6912157297838886,0.23899957962629495,0.0,0.26555508847366105,0.0,0.5311101769473221,1.1418868804367426,0.0,0.0,0.0,1,0.026555508847366106,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_ssl-info-v1.0.9,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,2,0,137,2,252,113,2,139,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02656784138148524,0.0,0.15940704828891145,0.10627136552594096,0.2391105724333672,0.7438995586815869,1.1158493380223802,0.6907638759186163,1.7003418484150554,0.0,0.05313568276297048,0.0,3.639794269263479,0.05313568276297048,6.695096028134281,3.0021660761078324,3.6929299520264487,0.2391105724333672,0.0,0.2656784138148524,0.0,0.5313568276297048,1.1424171794038656,0.0,0.0,0.0,1,0.02656784138148524,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_web-app-v1.0.3,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,71,0,2,0,153,2,268,113,2,155,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02609056609483973,0.0,0.15654339656903837,0.10436226437935892,0.23481509485355756,0.7305358506555125,1.0958037759832686,0.678354718465833,1.8524301927336209,0.0,0.05218113218967946,0.0,3.991856612510479,0.05218113218967946,6.992271713417047,2.9482339687168895,4.044037744700159,0.23481509485355756,0.0,0.2609056609483973,0.0,0.5218113218967946,1.1218943420781085,0.0,0.0,0.0,1,0.02609056609483973,3,3,1,1,0,1,1,1
2025-09-15-@ctrl_deluge-v7.2.1,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,251,114,2,137,9,0,0,1,10,0,20,82,0,0,0,0,1,1,1,70,0,20,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.02525022977709097,0.0,0.15150137866254584,0.10100091910836388,0.22725206799381872,0.7070064337585472,1.0605096506378209,0.6565059742043653,1.616014705733822,0.0,0.02525022977709097,0.0,3.408781019907281,0.05050045955418194,6.337807674049834,2.8785261945883707,3.459281479461463,0.22725206799381872,0.0,0.2525022977709097,0.0,0.5050045955418194,2.0705188417214595,0.0,0.0,0.0,1,0.02525022977709097,3,3,1,1,0,1,1,1
2025-09-15-@ctrl_deluge-v7.2.2,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,251,114,2,137,9,0,0,1,10,0,20,82,0,0,0,0,1,1,1,70,0,20,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.025229945725340756,0.0,0.15137967435204452,0.10091978290136303,0.22706951152806681,0.7064384803095412,1.0596577204643118,0.6559785888588596,1.6147165264218084,0.0,0.025229945725340756,0.0,3.4060426729210023,0.05045989145068151,6.33271637706053,2.876213812688846,3.4565025643716836,0.22706951152806681,0.0,0.2522994572534075,0.0,0.504598914506815,2.068855549477942,0.0,0.0,0.0,1,0.025229945725340756,3,3,1,1,0,1,1,1
2025-09-15-@ctrl_golang-template-v1.4.2,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.026123042665720665,0.0,0.15673825599432398,0.10449217066288266,0.23510738399148598,0.7314451946401785,1.0971677919602678,0.6791991093087373,1.6718747306061226,0.0,0.026123042665720665,0.0,3.52661075987229,0.05224608533144133,6.530760666430166,2.951903821226435,3.578856845203731,0.23510738399148598,0.0,0.26123042665720664,0.0,0.5224608533144133,1.1232908346259884,0.0,0.0,0.0,1,0.026123042665720665,3,3,1,1,0,1,1,1
2025-09-15-@ctrl_golang-template-v1.4.3,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.026106886291717823,0.0,0.15664131775030696,0.10442754516687129,0.23496197662546045,0.7309928161680991,1.0964892242521487,0.6787790435846635,1.6708407226699407,0.0,0.026106886291717823,0.0,3.524429649381906,0.052213772583435646,6.526721572929456,2.950078150964114,3.576643421965342,0.23496197662546045,0.0,0.26106886291717823,0.0,0.5221377258343565,1.1225961105438664,0.0,0.0,0.0,1,0.026106886291717823,3,3,1,1,0,1,1,1
2025-09-15-@ctrl_magnet-link-v4.0.3,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,136,2,251,113,2,138,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.026163401430562463,0.0,0.15698040858337478,0.10465360572224985,0.23547061287506219,0.7325752400557489,1.0988628600836234,0.680248437194624,1.6744576915559977,0.0,0.026163401430562463,0.0,3.558222594556495,0.05232680286112493,6.567013759071179,2.956464361653558,3.61054939741762,0.23547061287506219,0.0,0.2616340143056246,0.0,0.5232680286112492,1.125026261514186,0.0,0.0,0.0,1,0.026163401430562463,3,3,1,1,0,1,1,1
2025-09-15-@ctrl_magnet-link-v4.0.4,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,136,2,251,113,2,138,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.026144289812589885,0.0,0.1568657388755393,0.10457715925035954,0.23529860831330898,0.7320401147525168,1.0980601721287753,0.6797515351273371,1.6732345480057527,0.0,0.026144289812589885,0.0,3.5556234145122247,0.05228857962517977,6.562216742960063,2.9543047488226573,3.6079119941374045,0.23529860831330898,0.0,0.2614428981258989,0.0,0.5228857962517978,1.1242044619413651,0.0,0.0,0.0,1,0.026144289812589885,3,3,1,1,0,1,1,1
2025-09-15-@ctrl_ngx-codemirror-v7.0.1,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,138,2,253,113,2,140,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02546930375837781,0.0,0.15281582255026685,0.10187721503351124,0.22922373382540026,0.7131405052345787,1.069710757851868,0.662201897717823,1.6300354405361799,0.0,0.02546930375837781,0.0,3.5147639186561372,0.05093860751675562,6.443733850869585,2.8780313246966926,3.5657025261728936,0.22922373382540026,0.0,0.2546930375837781,0.0,0.5093860751675562,1.0951800616102458,0.0,0.0,0.0,1,0.02546930375837781,3,3,1,1,0,1,1,1
2025-09-15-@ctrl_ngx-codemirror-v7.0.2,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,138,2,253,113,2,140,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.025454969395490298,0.0,0.15272981637294178,0.10181987758196119,0.22909472455941268,0.7127391430737283,1.0691087146105924,0.6618292042827477,1.629118041311379,0.0,0.025454969395490298,0.0,3.512785776577661,0.050909938790980595,6.4401072570590445,2.8764115416904037,3.5636957153686417,0.22909472455941268,0.0,0.25454969395490296,0.0,0.5090993879098059,1.0945636840060826,0.0,0.0,0.0,1,0.025454969395490298,3,3,1,1,0,1,1,1
2025-09-15-@ctrl_ngx-csv-v6.0.1,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.025968973828208487,0.0,0.15581384296925094,0.10387589531283395,0.23372076445387638,0.7271312671898376,1.0906969007847565,0.6751933195334207,1.6620143250053432,0.0,0.025968973828208487,0.0,3.5058114668081455,0.051937947656416975,6.492243457052121,2.9344940425875587,3.557749414464563,0.23372076445387638,0.0,0.25968973828208486,0.0,0.5193794765641697,1.116665874612965,0.0,0.0,0.0,1,0.025968973828208487,3,3,1,1,0,1,1,1
2025-09-15-@ctrl_ngx-csv-v6.0.2,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.025953748344150856,0.0,0.15572249006490513,0.10381499337660342,0.2335837350973577,0.726704953636224,1.090057430454336,0.6747974569479223,1.6610398940256548,0.0,0.025953748344150856,0.0,3.5037560264603655,0.05190749668830171,6.488437086037714,2.9327735628890466,3.555663523148667,0.2335837350973577,0.0,0.25953748344150857,0.0,0.5190749668830171,1.1160111787984868,0.0,0.0,0.0,1,0.025953748344150856,3,3,1,1,0,1,1,1
2025-09-15-@ctrl_ngx-rightclick-v4.0.1,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.024868111968176773,0.0,0.14920867180906064,0.09947244787270709,0.22381300771359097,0.6963071351089497,1.0444607026634245,0.6465709111725961,1.5915591659633135,0.0,0.024868111968176773,0.0,3.357195115703864,0.049736223936353546,6.217027992044194,2.8100966524039754,3.4069313396402183,0.22381300771359097,0.0,0.24868111968176773,0.0,0.49736223936353546,1.0693288146316013,0.0,0.0,0.0,1,0.024868111968176773,3,3,1,1,0,1,1,1
